"probe" "entrez.id"
"2788" "209546_s_at" "8542"
"2789" "209550_at" "4692"
"2790" "209552_at" "7849"
"2791" "209555_s_at" "948"
"2792" "209560_s_at" "8788"
"2793" "209569_x_at" "27065"
"2794" "209570_s_at" "27065"
"2795" "209576_at" "2770"
"2796" "209581_at" "11145"
"2797" "209582_s_at" "4345"
"2798" "209583_s_at" "4345"
"2799" "209589_s_at" "2048"
"2800" "209590_at" "655"
"2801" "209591_s_at" "655"
"2802" "209596_at" "25878"
"2803" "209598_at" "10687"
"2804" "209604_s_at" "2625"
"2805" "209605_at" "7263"
"2806" "209606_at" "9595"
"2807" "209610_s_at" "6509"
"2808" "209612_s_at" "125"
"2809" "209613_s_at" "125"
"2810" "209616_s_at" "1066"
"2811" "209619_at" "972"
"2812" "209621_s_at" "27295"
"2813" "209626_s_at" "26031"
"2814" "209627_s_at" "26031"
"2815" "209628_at" "55916"
"2816" "209629_s_at" "55916"
"2817" "209631_s_at" "2861"
"2818" "209641_s_at" "8714"
"2819" "209642_at" "699"
"2820" "209644_x_at" "1029"
"2821" "209651_at" "7041"
"2822" "209655_s_at" "83604"
"2823" "209656_s_at" "83604"
"2824" "209663_s_at" "3679"
"2825" "209670_at" "28755"
"2826" "209671_x_at" "28755"
"2827" "209677_at" "5584"
"2828" "209678_s_at" "5584"
"2829" "209679_s_at" "57228"
"2830" "209681_at" "10560"
"2831" "209683_at" "81553"
"2832" "209685_s_at" "5579"
"2833" "209687_at" "6387"
"2834" "209692_at" "2139"
"2835" "209695_at" "11156"
"2836" "209696_at" "2203"
"2837" "209699_x_at" "1646"
"2838" "209708_at" "26002"
"2839" "209709_s_at" "3161"
"2840" "209714_s_at" "1033"
"2841" "209719_x_at" "6317"
"2842" "209723_at" "5272"
"2843" "209726_at" "770"
"2844" "209728_at" "100509582 /// 3126"
"2845" "209732_at" "9976"
"2846" "209734_at" "3071"
"2847" "209737_at" "9863"
"2848" "209739_s_at" "8228"
"2849" "209740_s_at" "8228"
"2850" "209750_at" "9975"
"2851" "209752_at" "5967"
"2852" "209753_s_at" "7112"
"2853" "209754_s_at" "7112"
"2854" "209755_at" "23057"
"2855" "209757_s_at" "4613"
"2856" "209758_s_at" "8076"
"2857" "209761_s_at" "3431"
"2858" "209762_x_at" "3431"
"2859" "209763_at" "91851"
"2860" "209765_at" "8728"
"2861" "209771_x_at" "100133941"
"2862" "209772_s_at" "100133941"
"2863" "209773_s_at" "6241"
"2864" "209774_x_at" "2920"
"2865" "209781_s_at" "10656"
"2866" "209788_s_at" "51752"
"2867" "209789_at" "10391"
"2868" "209791_at" "11240"
"2869" "209792_s_at" "5655"
"2870" "209794_at" "9901"
"2871" "209795_at" "969"
"2872" "209800_at" "3868"
"2873" "209803_s_at" "7262"
"2874" "209806_at" "85236"
"2875" "209813_x_at" "445347"
"2876" "209815_at" "5727"
"2877" "209821_at" "90865"
"2878" "209822_s_at" "7436"
"2879" "209823_x_at" "3119"
"2880" "209829_at" "9750"
"2881" "209834_at" "9469"
"2882" "209835_x_at" "960"
"2883" "209839_at" "26052"
"2884" "209846_s_at" "11118"
"2885" "209847_at" "1015"
"2886" "209866_s_at" "23284"
"2887" "209867_s_at" "23284"
"2888" "209869_at" "150"
"2889" "209873_s_at" "11187"
"2890" "209875_s_at" "6696"
"2891" "209877_at" "6623"
"2892" "209890_at" "10098"
"2893" "209891_at" "57405"
"2894" "209894_at" "3953"
"2895" "209897_s_at" "9353"
"2896" "209900_s_at" "6566"
"2897" "209901_x_at" "199"
"2898" "209904_at" "7134"
"2899" "209905_at" "3205 /// 3206"
"2900" "209906_at" "719"
"2901" "209909_s_at" "7042"
"2902" "209911_x_at" "3017"
"2903" "209921_at" "23657"
"2904" "209924_at" "6362"
"2905" "209925_at" "4950"
"2906" "209930_s_at" "4778"
"2907" "209933_s_at" "11314"
"2908" "209937_at" "7104"
"2909" "209942_x_at" "4102"
"2910" "209946_at" "7424"
"2911" "209949_at" "4688"
"2912" "209950_s_at" "50853"
"2913" "209955_s_at" "2191"
"2914" "209959_at" "8013"
"2915" "209962_at" "2057"
"2916" "209963_s_at" "2057"
"2917" "209966_x_at" "2104"
"2918" "209969_s_at" "6772"
"2919" "209970_x_at" "834"
"2920" "209975_at" "1571"
"2921" "209989_at" "10795"
"2922" "209990_s_at" "9568"
"2923" "210002_at" "2627"
"2924" "210004_at" "4973"
"2925" "210007_s_at" "2820"
"2926" "210017_at" "10892"
"2927" "210018_x_at" "10892"
"2928" "210021_s_at" "10309"
"2929" "210026_s_at" "29775"
"2930" "210029_at" "3620"
"2931" "210031_at" "919"
"2932" "210033_s_at" "9576"
"2933" "210036_s_at" "3757"
"2934" "210038_at" "5588"
"2935" "210039_s_at" "5588"
"2936" "210042_s_at" "1522"
"2937" "210045_at" "3418"
"2938" "210046_s_at" "3418"
"2939" "210051_at" "10411"
"2940" "210052_s_at" "22974"
"2941" "210057_at" "23049"
"2942" "210058_at" "5603"
"2943" "210059_s_at" "5603"
"2944" "210064_s_at" "7348"
"2945" "210065_s_at" "7348"
"2946" "210069_at" "1375 /// 386593"
"2947" "210070_s_at" "1375 /// 386593"
"2948" "210072_at" "6363"
"2949" "210074_at" "1515"
"2950" "210084_x_at" "7177"
"2951" "210085_s_at" "8416"
"2952" "210087_s_at" "9019"
"2953" "210095_s_at" "3486"
"2954" "210096_at" "1580"
"2955" "210102_at" "4013"
"2956" "210103_s_at" "3170"
"2957" "210105_s_at" "2534"
"2958" "210108_at" "776"
"2959" "210115_at" "116832"
"2960" "210117_at" "6674"
"2961" "210119_at" "3772"
"2962" "210127_at" "51560"
"2963" "210130_s_at" "7108"
"2964" "210133_at" "6356"
"2965" "210135_s_at" "6474"
"2966" "210136_at" "4155"
"2967" "210139_s_at" "5376"
"2968" "210140_at" "8530"
"2969" "210145_at" "5321"
"2970" "210148_at" "10114"
"2971" "210152_at" "11006"
"2972" "210157_at" "8725"
"2973" "210163_at" "6373"
"2974" "210164_at" "3002"
"2975" "210166_at" "7100"
"2976" "210168_at" "729"
"2977" "210170_at" "27295"
"2978" "210172_at" "7536"
"2979" "210176_at" "7096"
"2980" "210187_at" "2280"
"2981" "210206_s_at" "1663"
"2982" "210218_s_at" "6672"
"2983" "210220_at" "2535"
"2984" "210222_s_at" "6252"
"2985" "210230_at" ""
"2986" "210233_at" "3556"
"2987" "210239_at" "10265"
"2988" "210248_at" "7476"
"2989" "210251_s_at" "22902"
"2990" "210260_s_at" "25816"
"2991" "210273_at" "5099"
"2992" "210274_at" "4107"
"2993" "210281_s_at" "7750"
"2994" "210282_at" "7750"
"2995" "210295_at" "4109"
"2996" "210298_x_at" "2273"
"2997" "210299_s_at" "2273"
"2998" "210305_at" "9659"
"2999" "210306_at" "26013"
"3000" "210317_s_at" "7531"
"3001" "210319_x_at" "4488"
"3002" "210321_at" "2999"
"3003" "210323_at" "27285"
"3004" "210325_at" "909"
"3005" "210334_x_at" "332"
"3006" "210335_at" "9182"
"3007" "210347_s_at" "53335"
"3008" "210367_s_at" "9536"
"3009" "210372_s_at" "7164"
"3010" "210377_at" "6296"
"3011" "210387_at" "8339"
"3012" "210393_at" "8549"
"3013" "210394_x_at" "548313 /// 6759"
"3014" "210397_at" "1672"
"3015" "210409_at" "653483"
"3016" "210410_s_at" "401251 /// 4439"
"3017" "210424_s_at" "23015 /// 440270"
"3018" "210425_x_at" "440270"
"3019" "210431_at" "251"
"3020" "210437_at" "4108 /// 728269"
"3021" "210445_at" "2172"
"3022" "210461_s_at" "3983"
"3023" "210467_x_at" "4111"
"3024" "210473_s_at" "166647"
"3025" "210495_x_at" "2335"
"3026" "210497_x_at" "6757 /// 727837"
"3027" "210503_at" "4110"
"3028" "210510_s_at" "8829"
"3029" "210511_s_at" "3624"
"3030" "210512_s_at" "7422"
"3031" "210513_s_at" "7422"
"3032" "210517_s_at" "9590"
"3033" "210519_s_at" "1728"
"3034" "210524_x_at" ""
"3035" "210534_s_at" "27077"
"3036" "210538_s_at" "330"
"3037" "210542_s_at" "28232"
"3038" "210546_x_at" "1485 /// 246100"
"3039" "210547_x_at" "3382"
"3040" "210559_s_at" "983"
"3041" "210567_s_at" "6502"
"3042" "210568_s_at" "5965"
"3043" "210571_s_at" "8418"
"3044" "210592_s_at" "6303"
"3045" "210601_at" "1004"
"3046" "210602_s_at" "1004"
"3047" "210605_s_at" "4240"
"3048" "210608_s_at" "2524"
"3049" "210609_s_at" "9540"
"3050" "210612_s_at" "8871"
"3051" "210630_s_at" "5893"
"3052" "210641_at" "10753"
"3053" "210644_s_at" "3903"
"3054" "210652_s_at" "22996"
"3055" "210656_at" "8726"
"3056" "210663_s_at" "8942"
"3057" "210664_s_at" "7035"
"3058" "210674_s_at" "56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147 /// 9752"
"3059" "210675_s_at" "5801"
"3060" "210683_at" "4902"
"3061" "210692_s_at" "29015"
"3062" "210697_at" "113835"
"3063" "210701_at" "10428"
"3064" "210715_s_at" "10653"
"3065" "210717_at" ""
"3066" "210718_s_at" "100294341 /// 51326"
"3067" "210732_s_at" "3964"
"3068" "210734_x_at" "4149"
"3069" "210735_s_at" "771"
"3070" "210751_s_at" "9104"
"3071" "210754_s_at" "4067"
"3072" "210757_x_at" "1601"
"3073" "210761_s_at" "2886"
"3074" "210762_s_at" "10395"
"3075" "210764_s_at" "3491"
"3076" "210770_s_at" "773"
"3077" "210783_x_at" "6320"
"3078" "210785_s_at" "9473"
"3079" "210790_s_at" "56681"
"3080" "210794_s_at" "55384"
"3081" "210797_s_at" "8638"
"3082" "210809_s_at" "10631"
"3083" "210827_s_at" "1999"
"3084" "210839_s_at" "5168"
"3085" "210845_s_at" "5329"
"3086" "210854_x_at" "6535"
"3087" "210858_x_at" "472"
"3088" "210861_s_at" "8838"
"3089" "210868_s_at" "79071"
"3090" "210869_s_at" "4162"
"3091" "210873_x_at" "200315"
"3092" "210881_s_at" "3481 /// 723961"
"3093" "210882_s_at" "7216"
"3094" "210889_s_at" "2213"
"3095" "210892_s_at" "2969"
"3096" "210895_s_at" "942"
"3097" "210896_s_at" "444"
"3098" "210904_s_at" "3597"
"3099" "210910_s_at" "22932"
"3100" "210915_x_at" "28639"
"3101" "210916_s_at" "960"
"3102" "210933_s_at" "6624"
"3103" "210935_s_at" "9948"
"3104" "210942_s_at" "10402"
"3105" "210946_at" "8611"
"3106" "210951_x_at" "5873"
"3107" "210959_s_at" "6715"
"3108" "210964_s_at" "8908"
"3109" "210972_x_at" "28663 /// 28738 /// 28755"
"3110" "210973_s_at" "2260"
"3111" "210982_s_at" "3122"
"3112" "210986_s_at" "7168"
"3113" "210987_x_at" "7168"
"3114" "210992_x_at" "9103"
"3115" "210993_s_at" "4086"
"3116" "211000_s_at" "3572"
"3117" "211002_s_at" "23650"
"3118" "211006_s_at" "3745"
"3119" "211016_x_at" "3308"
"3120" "211026_s_at" "11343"
"3121" "211029_x_at" "8817"
"3122" "211057_at" "4919"
"3123" "211062_s_at" "27201 /// 8532"
"3124" "211071_s_at" "10962"
"3125" "211075_s_at" "961"
"3126" "211080_s_at" "4751"
"3127" "211105_s_at" "4772"
"3128" "211110_s_at" "367"
"3129" "211122_s_at" "6373"
"3130" "211126_s_at" "1466"
"3131" "211138_s_at" "8564"
"3132" "211139_s_at" "4664"
"3133" "211148_s_at" "285"
"3134" "211161_s_at" "1281"
"3135" "211200_s_at" "84288"
"3136" "211203_s_at" "1272"
"3137" "211205_x_at" "8394"
"3138" "211259_s_at" "655"
"3139" "211276_at" "140597"
"3140" "211300_s_at" "7157"
"3141" "211302_s_at" "5142"
"3142" "211323_s_at" "3708"
"3143" "211339_s_at" "3702"
"3144" "211340_s_at" "4162"
"3145" "211343_s_at" "1305"
"3146" "211352_s_at" "8202"
"3147" "211354_s_at" "3953"
"3148" "211355_x_at" "3953"
"3149" "211356_x_at" "3953"
"3150" "211366_x_at" "834"
"3151" "211367_s_at" "834"
"3152" "211368_s_at" "834"
"3153" "211372_s_at" "7850"
"3154" "211379_x_at" "8706"
"3155" "211381_x_at" "10407"
"3156" "211382_s_at" "10579"
"3157" "211395_x_at" "9103"
"3158" "211401_s_at" "2263"
"3159" "211421_s_at" "5979"
"3160" "211425_x_at" "548313 /// 6759"
"3161" "211429_s_at" "5265"
"3162" "211430_s_at" "28396 /// 3500 /// 3501 /// 3507"
"3163" "211456_x_at" "645745"
"3164" "211458_s_at" "23710 /// 23766"
"3165" "211466_at" "4781"
"3166" "211467_s_at" "4781"
"3167" "211470_s_at" "6819"
"3168" "211478_s_at" "1803"
"3169" "211485_s_at" "8817"
"3170" "211488_s_at" "3696"
"3171" "211506_s_at" "3576"
"3172" "211518_s_at" "652"
"3173" "211519_s_at" "11004"
"3174" "211527_x_at" "7422"
"3175" "211528_x_at" "3135"
"3176" "211529_x_at" "3135"
"3177" "211535_s_at" "2260"
"3178" "211538_s_at" "3306"
"3179" "211548_s_at" "3248"
"3180" "211549_s_at" "3248"
"3181" "211555_s_at" "2983"
"3182" "211563_s_at" "8725"
"3183" "211564_s_at" "8572"
"3184" "211571_s_at" "1462"
"3185" "211577_s_at" "3479"
"3186" "211580_s_at" "8503"
"3187" "211596_s_at" "26018"
"3188" "211597_s_at" "84525"
"3189" "211603_s_at" "2118"
"3190" "211612_s_at" "3597"
"3191" "211619_s_at" "250 /// 251"
"3192" "211621_at" "367"
"3193" "211633_x_at" ""
"3194" "211634_x_at" "100133862 /// 3507"
"3195" "211635_x_at" "100133862 /// 28396 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507"
"3196" "211637_x_at" "100126583 /// 28392 /// 28396 /// 28442 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507"
"3197" "211639_x_at" "100126583 /// 28392 /// 28396 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507"
"3198" "211640_x_at" "100133862 /// 3500 /// 3507"
"3199" "211641_x_at" "100291917 /// 28396 /// 28424 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3507"
"3200" "211642_at" "152098 /// 3500"
"3201" "211643_x_at" "100510044 /// 28875 /// 3514 /// 50802"
"3202" "211644_x_at" "3514 /// 50802"
"3203" "211645_x_at" ""
"3204" "211650_x_at" "100126583 /// 28396 /// 28442 /// 28461 /// 3493 /// 3495 /// 3500 /// 3502 /// 3507"
"3205" "211651_s_at" "3912"
"3206" "211653_x_at" "1646"
"3207" "211654_x_at" "3119"
"3208" "211655_at" "100287927"
"3209" "211656_x_at" "100133583 /// 3119"
"3210" "211657_at" "4680"
"3211" "211663_x_at" "5730"
"3212" "211668_s_at" "5328"
"3213" "211671_s_at" "2908"
"3214" "211672_s_at" "10093"
"3215" "211674_x_at" "1485 /// 246100"
"3216" "211675_s_at" "29969"
"3217" "211682_x_at" "54490"
"3218" "211685_s_at" "83988"
"3219" "211689_s_at" "7113"
"3220" "211695_x_at" "4582"
"3221" "211696_x_at" "3043"
"3222" "211699_x_at" "3039 /// 3040"
"3223" "211700_s_at" "7216"
"3224" "211701_s_at" "7216"
"3225" "211708_s_at" "6319"
"3226" "211709_s_at" "6320"
"3227" "211711_s_at" "5728"
"3228" "211712_s_at" "8416"
"3229" "211715_s_at" "622"
"3230" "211719_x_at" "2335"
"3231" "211721_s_at" "90233"
"3232" "211726_s_at" "2327"
"3233" "211732_x_at" "3176"
"3234" "211734_s_at" "2205"
"3235" "211737_x_at" "5764"
"3236" "211742_s_at" "2124"
"3237" "211744_s_at" "965"
"3238" "211745_x_at" "3039 /// 3040"
"3239" "211748_x_at" "5730"
"3240" "211762_s_at" "3838"
"3241" "211767_at" "84296"
"3242" "211776_s_at" "23136"
"3243" "211778_s_at" "58495"
"3244" "211792_s_at" "1031"
"3245" "211795_s_at" "2533"
"3246" "211796_s_at" "28638 /// 28639"
"3247" "211798_x_at" "28831"
"3248" "211799_x_at" "3107"
"3249" "211804_s_at" "1017"
"3250" "211812_s_at" "8706"
"3251" "211813_x_at" "1634"
"3252" "211814_s_at" "9134"
"3253" "211828_s_at" "23043"
"3254" "211833_s_at" "581"
"3255" "211864_s_at" "26509"
"3256" "211868_x_at" "100126583 /// 100291917 /// 28396 /// 28424 /// 3493 /// 3494 /// 3495 /// 3500 /// 3501 /// 3502 /// 3507"
"3257" "211881_x_at" "28831"
"3258" "211896_s_at" "1634"
"3259" "211902_x_at" "6964"
"3260" "211908_x_at" "28912"
"3261" "211911_x_at" "3106"
"3262" "211919_s_at" "7852"
"3263" "211924_s_at" "5329"
"3264" "211958_at" "3488"
"3265" "211959_at" "3488"
"3266" "211964_at" "1284"
"3267" "211965_at" "677"
"3268" "211966_at" "1284"
"3269" "211980_at" "1282"
"3270" "211981_at" "1282"
"3271" "211990_at" "3113"
"3272" "211991_s_at" "3113"
"3273" "211996_s_at" "100132247 /// 23117 /// 348162 /// 613037 /// 728888"
"3274" "211998_at" "3021"
"3275" "212009_s_at" "10963"
"3276" "212012_at" "7837"
"3277" "212013_at" "7837"
"3278" "212014_x_at" "960"
"3279" "212019_at" "26156"
"3280" "212020_s_at" "4288"
"3281" "212021_s_at" "4288"
"3282" "212022_s_at" "4288"
"3283" "212023_s_at" "4288"
"3284" "212027_at" "58517"
"3285" "212063_at" "960"
"3286" "212067_s_at" "715"
"3287" "212070_at" "9289"
"3288" "212077_at" "800"
"3289" "212091_s_at" "1291"
"3290" "212092_at" "23089"
"3291" "212093_s_at" "57509"
"3292" "212094_at" "23089"
"3293" "212096_s_at" "57509"
"3294" "212097_at" "857"
"3295" "212099_at" "388"
"3296" "212105_s_at" "1660"
"3297" "212107_s_at" "1660"
"3298" "212110_at" "23516"
"3299" "212122_at" "23433"
"3300" "212143_s_at" "3486"
"3301" "212154_at" "6383"
"3302" "212157_at" "6383"
"3303" "212158_at" "6383"
"3304" "212171_x_at" "7422"
"3305" "212172_at" "204"
"3306" "212174_at" "204"
"3307" "212177_at" "25957"
"3308" "212179_at" "25957"
"3309" "212183_at" "11163"
"3310" "212185_x_at" "4502"
"3311" "212187_x_at" "5730"
"3312" "212188_at" "115207"
"3313" "212190_at" "5270"
"3314" "212192_at" "115207"
"3315" "212200_at" "23141"
"3316" "212224_at" "216"
"3317" "212226_s_at" "8613"
"3318" "212229_s_at" "23014"
"3319" "212230_at" "8613"
"3320" "212231_at" "23014"
"3321" "212233_at" "4131"
"3322" "212236_x_at" "3872"
"3323" "212239_at" "5295"
"3324" "212240_s_at" "5295"
"3325" "212242_at" "7277"
"3326" "212249_at" "5295"
"3327" "212253_x_at" "667"
"3328" "212254_s_at" "667"
"3329" "212256_at" "55568"
"3330" "212257_s_at" "6595"
"3331" "212268_at" "1992"
"3332" "212279_at" "27346"
"3333" "212281_s_at" "27346"
"3334" "212282_at" "27346"
"3335" "212288_at" "23048"
"3336" "212290_at" "6541"
"3337" "212298_at" "8829"
"3338" "212307_s_at" "8473"
"3339" "212311_at" "23231"
"3340" "212314_at" "23231"
"3341" "212325_at" "22998"
"3342" "212327_at" "22998"
"3343" "212328_at" "22998"
"3344" "212339_at" "2036"
"3345" "212344_at" "23213"
"3346" "212353_at" "23213"
"3347" "212354_at" "23213"
"3348" "212358_at" "25999"
"3349" "212364_at" "4430"
"3350" "212365_at" "4430"
"3351" "212372_at" "4628"
"3352" "212382_at" "6925"
"3353" "212385_at" "6925"
"3354" "212386_at" "6925"
"3355" "212387_at" "6925"
"3356" "212412_at" "10611"
"3357" "212414_s_at" "23157 /// 84656"
"3358" "212415_at" "23157"
"3359" "212417_at" "9522"
"3360" "212419_at" "219654"
"3361" "212423_at" "219654"
"3362" "212427_at" "23392"
"3363" "212430_at" "55544"
"3364" "212444_at" ""
"3365" "212451_at" "9728"
"3366" "212460_at" "171546"
"3367" "212464_s_at" "2335"
"3368" "212468_at" "9043"
"3369" "212472_at" "9645"
"3370" "212473_s_at" "9645"
"3371" "212486_s_at" "2534"
"3372" "212488_at" "1289"
"3373" "212489_at" "1289"
"3374" "212503_s_at" "22982"
"3375" "212531_at" "3934"
"3376" "212538_at" "23348"
"3377" "212543_at" "202"
"3378" "212551_at" "10486"
"3379" "212554_at" "10486"
"3380" "212558_at" "10252"
"3381" "212560_at" "6653"
"3382" "212563_at" "23246"
"3383" "212565_at" "23012"
"3384" "212570_at" "23052"
"3385" "212573_at" "23052"
"3386" "212586_at" "831"
"3387" "212587_s_at" "5788"
"3388" "212588_at" "5788"
"3389" "212592_at" "3512"
"3390" "212607_at" "10000"
"3391" "212609_s_at" "10000"
"3392" "212611_at" "23220"
"3393" "212613_at" "11118"
"3394" "212619_at" "23306"
"3395" "212624_s_at" "1123"
"3396" "212634_at" "23376"
"3397" "212636_at" "9444"
"3398" "212641_at" "3097"
"3399" "212646_at" "23180"
"3400" "212647_at" "6237"
"3401" "212651_at" "9886"
"3402" "212657_s_at" "3557"
"3403" "212660_at" "23338"
"3404" "212667_at" "6678"
"3405" "212670_at" "2006"
"3406" "212671_s_at" "3117 /// 3118"
"3407" "212681_at" "23136"
"3408" "212686_at" "57460"
"3409" "212690_at" "23259"
"3410" "212706_at" "10156"
"3411" "212713_at" "4239"
"3412" "212715_s_at" "57553"
"3413" "212719_at" "23239"
"3414" "212724_at" "390"
"3415" "212730_at" "23336"
"3416" "212732_at" "55384"
"3417" "212736_at" "89927"
"3418" "212741_at" "4128"
"3419" "212750_at" "26051"
"3420" "212758_s_at" "6935"
"3421" "212764_at" "6935"
"3422" "212768_s_at" "10562"
"3423" "212774_at" "10472"
"3424" "212775_at" "23363"
"3425" "212776_s_at" "23363"
"3426" "212793_at" "23500"
"3427" "212794_s_at" "23325"
"3428" "212797_at" "6272"
"3429" "212805_at" "158471"
"3430" "212806_at" "158471"
"3431" "212807_s_at" "6272"
"3432" "212810_s_at" "6509"
"3433" "212811_x_at" "6509"
"3434" "212813_at" "83700"
"3435" "212816_s_at" "875"
"3436" "212822_at" "57493"
"3437" "212827_at" "3507"
"3438" "212828_at" "8871"
"3439" "212838_at" "23268"
"3440" "212843_at" "4684"
"3441" "212845_at" "23034"
"3442" "212848_s_at" "84909"
"3443" "212850_s_at" "4038"
"3444" "212859_x_at" "4493"
"3445" "212865_s_at" "7373"
"3446" "212886_at" "26112"
"3447" "212909_at" "116372"
"3448" "212912_at" "6196"
"3449" "212913_at" "401251 /// 4439"
"3450" "212915_at" "23024"
"3451" "212921_at" "56950"
"3452" "212926_at" "23137"
"3453" "212930_at" "490"
"3454" "212935_at" "23263"
"3455" "212937_s_at" "1291"
"3456" "212942_s_at" "57214"
"3457" "212944_at" "6526"
"3458" "212949_at" "23397"
"3459" "212950_at" "221395"
"3460" "212951_at" "221395"
"3461" "212952_at" "100507328"
"3462" "212958_x_at" "5066"
"3463" "212964_at" "23119"
"3464" "212966_at" "23119"
"3465" "212977_at" "57007"
"3466" "212979_s_at" "9747"
"3467" "212980_at" "9736"
"3468" "212981_s_at" "9747"
"3469" "212985_at" "323"
"3470" "212989_at" "259230"
"3471" "212993_at" "138151"
"3472" "212998_x_at" "100133583 /// 3119"
"3473" "212999_x_at" "3119"
"3474" "213001_at" "23452"
"3475" "213002_at" "4082"
"3476" "213004_at" "23452"
"3477" "213005_s_at" "23189"
"3478" "213006_at" "1052"
"3479" "213007_at" "55215"
"3480" "213008_at" "55215"
"3481" "213010_at" "112464"
"3482" "213017_at" "171586"
"3483" "213022_s_at" "7402"
"3484" "213029_at" "4781"
"3485" "213030_s_at" "5362"
"3486" "213032_at" "4781"
"3487" "213038_at" "127544"
"3488" "213040_s_at" "23467"
"3489" "213050_at" "23242"
"3490" "213056_at" "23150"
"3491" "213058_at" "23331"
"3492" "213059_at" "90993"
"3493" "213060_s_at" "1117"
"3494" "213067_at" "4628"
"3495" "213068_at" "1805"
"3496" "213069_at" "57493"
"3497" "213075_at" "169611"
"3498" "213085_s_at" "23286"
"3499" "213093_at" "5578"
"3500" "213094_at" "57211"
"3501" "213095_x_at" "199"
"3502" "213106_at" "10396"
"3503" "213107_at" "23043"
"3504" "213110_s_at" "1287"
"3505" "213113_s_at" "29015"
"3506" "213122_at" "85453"
"3507" "213125_at" "25903"
"3508" "213131_at" "10439"
"3509" "213134_x_at" "10950"
"3510" "213135_at" "7074"
"3511" "213139_at" "6591"
"3512" "213142_x_at" "54103"
"3513" "213147_at" "3206"
"3514" "213150_at" "3206"
"3515" "213156_at" ""
"3516" "213158_at" ""
"3517" "213160_at" "1794"
"3518" "213169_at" "9037"
"3519" "213170_at" "2882"
"3520" "213172_at" "23508"
