probeset Group
205710_at C6.Down
242094_at C6.Down
227241_at C6.Down
202627_s_at C6.Down
206641_at C6.Down
207149_at C6.Down
215077_at C6.Down
239945_at C6.Down
227711_at C6.Down
211633_x_at C6.Down
230626_at C6.Down
207636_at C6.Down
223952_x_at C6.Down
1552487_a_at C6.Down
224342_x_at C6.Down
205700_at C6.Down
213975_s_at C6.Down
223823_at C6.Down
239665_at C6.Down
228504_at C6.Down
241224_x_at C6.Down
206336_at C6.Down
1557080_s_at C6.Down
216412_x_at C6.Down
235977_at C6.Down
230908_at C6.Down
1566040_at C6.Down
225996_at C6.Down
216365_x_at C6.Down
216542_x_at C6.Down
1555745_a_at C6.Down
210503_at C6.Down
238909_at C6.Down
229669_at C6.Down
201109_s_at C6.Down
1564796_at C6.Down
209959_at C6.Down
